,Subjs,Block,Trial,Cond,Tap,Time,Voltages
94730,1,0,11,M2,16,9,525
94731,1,0,11,M2,16,10,438
94732,1,0,11,M2,16,11,325
94733,1,0,11,M2,16,12,283
94734,1,0,11,M2,16,13,250
94735,1,0,11,M2,16,14,253
94736,1,0,11,M2,16,15,289
94737,1,0,11,M2,16,16,352
94738,1,0,11,M2,16,17,417
94739,1,0,11,M2,16,18,493
94740,1,0,11,M2,16,19,537
94741,1,0,11,M2,16,20,571
94742,1,0,11,M2,16,21,587
94743,1,0,11,M2,16,22,602
94744,1,0,11,M2,16,23,612
94745,1,0,11,M2,16,24,611
94746,1,0,11,M2,16,25,608
94747,1,0,11,M2,16,26,601
94748,1,0,11,M2,16,27,588
94749,1,0,11,M2,16,28,582
94750,1,0,11,M2,16,29,580
94751,1,0,11,M2,16,30,579
94752,1,0,11,M2,16,31,577
94753,1,0,11,M2,16,32,579
94754,1,0,11,M2,16,33,583
94755,1,0,11,M2,16,34,584
94756,1,0,11,M2,16,35,593
94757,1,0,11,M2,16,36,590
94758,1,0,11,M2,16,37,588
94759,1,0,11,M2,16,38,586
94760,1,0,11,M2,16,39,583
94761,1,0,11,M2,16,40,575
94762,1,0,11,M2,16,41,568
94763,1,0,11,M2,16,42,561
94764,1,0,11,M2,16,43,553
94765,1,0,11,M2,16,44,538
94766,1,0,11,M2,16,45,521
94767,1,0,11,M2,16,46,509
94768,1,0,11,M2,16,47,500
94769,1,0,11,M2,16,48,479
94770,1,0,11,M2,16,49,453
94771,1,0,11,M2,16,50,425
94772,1,0,11,M2,16,51,389
94773,1,0,11,M2,16,52,370
94774,1,0,11,M2,16,53,328
94775,1,0,11,M2,16,54,287
94776,1,0,11,M2,16,55,244
94777,1,0,11,M2,16,56,230
94778,1,0,11,M2,16,57,172
94779,1,0,11,M2,16,58,147
94780,1,0,11,M2,16,59,106
94781,1,0,11,M2,16,60,54
94782,1,0,11,M2,16,61,0
94783,1,0,11,M2,16,62,0
94784,1,0,11,M2,16,63,0
94785,1,0,11,M2,16,64,0
94786,1,0,11,M2,16,65,0
94787,1,0,11,M2,16,66,0
94788,1,0,11,M2,16,67,0
94789,1,0,11,M2,16,68,0
94790,1,0,11,M2,16,69,0
94791,1,0,11,M2,16,70,0
94792,1,0,11,M2,16,71,0
94793,1,0,11,M2,16,72,0
94794,1,0,11,M2,16,73,0
94795,1,0,11,M2,16,74,0
94796,1,0,11,M2,16,75,0
94797,1,0,11,M2,16,76,0
94798,1,0,11,M2,16,77,0
94799,1,0,11,M2,16,78,0
94800,1,0,11,M2,17,0,577
94801,1,0,11,M2,17,1,632
94802,1,0,11,M2,17,2,692
94803,1,0,11,M2,17,3,704
94804,1,0,11,M2,17,4,700
94805,1,0,11,M2,17,5,694
94806,1,0,11,M2,17,6,669
94807,1,0,11,M2,17,7,629
94808,1,0,11,M2,17,8,563
94809,1,0,11,M2,17,9,508
94810,1,0,11,M2,17,10,444
94811,1,0,11,M2,17,11,412
94812,1,0,11,M2,17,12,380
94813,1,0,11,M2,17,13,369
94814,1,0,11,M2,17,14,376
94815,1,0,11,M2,17,15,404
94816,1,0,11,M2,17,16,416
94817,1,0,11,M2,17,17,431
94818,1,0,11,M2,17,18,485
94819,1,0,11,M2,17,19,516
94820,1,0,11,M2,17,20,540
94821,1,0,11,M2,17,21,558
94822,1,0,11,M2,17,22,568
94823,1,0,11,M2,17,23,575
94824,1,0,11,M2,17,24,580
94825,1,0,11,M2,17,25,578
94826,1,0,11,M2,17,26,574
94827,1,0,11,M2,17,27,571
94828,1,0,11,M2,17,28,565
94829,1,0,11,M2,17,29,563
94830,1,0,11,M2,17,30,562
94831,1,0,11,M2,17,31,564
94832,1,0,11,M2,17,32,563
94833,1,0,11,M2,17,33,564
94834,1,0,11,M2,17,34,566
94835,1,0,11,M2,17,35,566
94836,1,0,11,M2,17,36,567
94837,1,0,11,M2,17,37,567
94838,1,0,11,M2,17,38,567
94839,1,0,11,M2,17,39,565
94840,1,0,11,M2,17,40,563
94841,1,0,11,M2,17,41,561
94842,1,0,11,M2,17,42,560
94843,1,0,11,M2,17,43,556
94844,1,0,11,M2,17,44,548
94845,1,0,11,M2,17,45,540
94846,1,0,11,M2,17,46,531
94847,1,0,11,M2,17,47,525
94848,1,0,11,M2,17,48,516
94849,1,0,11,M2,17,49,510
94850,1,0,11,M2,17,50,500
94851,1,0,11,M2,17,51,482
94852,1,0,11,M2,17,52,472
94853,1,0,11,M2,17,53,461
94854,1,0,11,M2,17,54,439
94855,1,0,11,M2,17,55,428
94856,1,0,11,M2,17,56,421
94857,1,0,11,M2,17,57,407
94858,1,0,11,M2,17,58,392
94859,1,0,11,M2,17,59,372
94860,1,0,11,M2,17,60,350
94861,1,0,11,M2,17,61,316
94862,1,0,11,M2,17,62,288
94863,1,0,11,M2,17,63,227
94864,1,0,11,M2,17,64,185
94865,1,0,11,M2,17,65,143
94866,1,0,11,M2,17,66,99
94867,1,0,11,M2,17,67,84
94868,1,0,11,M2,17,68,38
94869,1,0,11,M2,17,69,0
94870,1,0,11,M2,17,70,0
94871,1,0,11,M2,17,71,0
94872,1,0,11,M2,17,72,0
94873,1,0,11,M2,17,73,0
94874,1,0,11,M2,17,74,0
94875,1,0,11,M2,17,75,0
94876,1,0,11,M2,17,76,0
94877,1,0,11,M2,17,77,0
94878,1,0,11,M2,17,78,0
94879,1,0,12,M2,0,0,241
94880,1,0,12,M2,0,1,266
94881,1,0,12,M2,0,2,287
94882,1,0,12,M2,0,3,336
94883,1,0,12,M2,0,4,373
94884,1,0,12,M2,0,5,400
94885,1,0,12,M2,0,6,456
94886,1,0,12,M2,0,7,480
94887,1,0,12,M2,0,8,499
94888,1,0,12,M2,0,9,514
94889,1,0,12,M2,0,10,526
94890,1,0,12,M2,0,11,529
94891,1,0,12,M2,0,12,527
94892,1,0,12,M2,0,13,521
94893,1,0,12,M2,0,14,511
94894,1,0,12,M2,0,15,499
94895,1,0,12,M2,0,16,494
94896,1,0,12,M2,0,17,492
94897,1,0,12,M2,0,18,487
94898,1,0,12,M2,0,19,487
94899,1,0,12,M2,0,20,487
94900,1,0,12,M2,0,21,488
94901,1,0,12,M2,0,22,492
94902,1,0,12,M2,0,23,494
94903,1,0,12,M2,0,24,496
94904,1,0,12,M2,0,25,497
94905,1,0,12,M2,0,26,497
94906,1,0,12,M2,0,27,495
94907,1,0,12,M2,0,28,492
94908,1,0,12,M2,0,29,486
94909,1,0,12,M2,0,30,477
94910,1,0,12,M2,0,31,466
94911,1,0,12,M2,0,32,455
94912,1,0,12,M2,0,33,440
94913,1,0,12,M2,0,34,431
94914,1,0,12,M2,0,35,411
94915,1,0,12,M2,0,36,388
94916,1,0,12,M2,0,37,372
94917,1,0,12,M2,0,38,370
94918,1,0,12,M2,0,39,367
94919,1,0,12,M2,0,40,358
94920,1,0,12,M2,0,41,337
94921,1,0,12,M2,0,42,317
94922,1,0,12,M2,0,43,310
94923,1,0,12,M2,0,44,295
94924,1,0,12,M2,0,45,283
94925,1,0,12,M2,0,46,268
94926,1,0,12,M2,0,47,237
94927,1,0,12,M2,0,48,220
94928,1,0,12,M2,0,49,148
94929,1,0,12,M2,0,50,132
94930,1,0,12,M2,0,51,55
94931,1,0,12,M2,0,52,4
94932,1,0,12,M2,0,53,0
94933,1,0,12,M2,0,54,0
94934,1,0,12,M2,0,55,0
94935,1,0,12,M2,0,56,0
94936,1,0,12,M2,0,57,0
94937,1,0,12,M2,0,58,0
94938,1,0,12,M2,0,59,0
94939,1,0,12,M2,0,60,0
94940,1,0,12,M2,0,61,0
94941,1,0,12,M2,0,62,0
94942,1,0,12,M2,0,63,0
94943,1,0,12,M2,0,64,0
94944,1,0,12,M2,0,65,0
94945,1,0,12,M2,0,66,0
94946,1,0,12,M2,0,67,0
94947,1,0,12,M2,0,68,0
94948,1,0,12,M2,0,69,0
94949,1,0,12,M2,0,70,0
94950,1,0,12,M2,0,71,0
94951,1,0,12,M2,0,72,0
94952,1,0,12,M2,0,73,0
94953,1,0,12,M2,0,74,0
94954,1,0,12,M2,0,75,0
94955,1,0,12,M2,0,76,0
94956,1,0,12,M2,0,77,0
94957,1,0,12,M2,0,78,0
94958,1,0,12,M2,1,0,577
94959,1,0,12,M2,1,1,654
94960,1,0,12,M2,1,2,678
94961,1,0,12,M2,1,3,675
94962,1,0,12,M2,1,4,671
94963,1,0,12,M2,1,5,659
94964,1,0,12,M2,1,6,632
94965,1,0,12,M2,1,7,573
94966,1,0,12,M2,1,8,498
94967,1,0,12,M2,1,9,433
94968,1,0,12,M2,1,10,382
94969,1,0,12,M2,1,11,333
94970,1,0,12,M2,1,12,284
94971,1,0,12,M2,1,13,236
94972,1,0,12,M2,1,14,229
94973,1,0,12,M2,1,15,243
94974,1,0,12,M2,1,16,292
94975,1,0,12,M2,1,17,336
94976,1,0,12,M2,1,18,383
94977,1,0,12,M2,1,19,402
94978,1,0,12,M2,1,20,443
94979,1,0,12,M2,1,21,457
94980,1,0,12,M2,1,22,468
94981,1,0,12,M2,1,23,483
94982,1,0,12,M2,1,24,490
94983,1,0,12,M2,1,25,490
94984,1,0,12,M2,1,26,484
94985,1,0,12,M2,1,27,481
94986,1,0,12,M2,1,28,471
94987,1,0,12,M2,1,29,460
94988,1,0,12,M2,1,30,451
94989,1,0,12,M2,1,31,440
94990,1,0,12,M2,1,32,430
94991,1,0,12,M2,1,33,426
94992,1,0,12,M2,1,34,416
94993,1,0,12,M2,1,35,412
94994,1,0,12,M2,1,36,415
94995,1,0,12,M2,1,37,414
94996,1,0,12,M2,1,38,415
94997,1,0,12,M2,1,39,414
94998,1,0,12,M2,1,40,412
94999,1,0,12,M2,1,41,412
95000,1,0,12,M2,1,42,411
95001,1,0,12,M2,1,43,408
95002,1,0,12,M2,1,44,400
95003,1,0,12,M2,1,45,389
95004,1,0,12,M2,1,46,385
95005,1,0,12,M2,1,47,375
95006,1,0,12,M2,1,48,357
95007,1,0,12,M2,1,49,333
95008,1,0,12,M2,1,50,310
95009,1,0,12,M2,1,51,264
95010,1,0,12,M2,1,52,222
95011,1,0,12,M2,1,53,199
95012,1,0,12,M2,1,54,172
95013,1,0,12,M2,1,55,117
95014,1,0,12,M2,1,56,88
95015,1,0,12,M2,1,57,62
95016,1,0,12,M2,1,58,33
95017,1,0,12,M2,1,59,0
95018,1,0,12,M2,1,60,0
95019,1,0,12,M2,1,61,0
95020,1,0,12,M2,1,62,0
95021,1,0,12,M2,1,63,0
95022,1,0,12,M2,1,64,0
95023,1,0,12,M2,1,65,0
95024,1,0,12,M2,1,66,0
95025,1,0,12,M2,1,67,0
95026,1,0,12,M2,1,68,0
95027,1,0,12,M2,1,69,0
95028,1,0,12,M2,1,70,0
95029,1,0,12,M2,1,71,0
95030,1,0,12,M2,1,72,0
95031,1,0,12,M2,1,73,0
95032,1,0,12,M2,1,74,0
95033,1,0,12,M2,1,75,0
95034,1,0,12,M2,1,76,0
95035,1,0,12,M2,1,77,0
95036,1,0,12,M2,1,78,0
95037,1,0,12,M2,2,0,572
95038,1,0,12,M2,2,1,711
95039,1,0,12,M2,2,2,741
95040,1,0,12,M2,2,3,736
95041,1,0,12,M2,2,4,723
95042,1,0,12,M2,2,5,710
95043,1,0,12,M2,2,6,676
95044,1,0,12,M2,2,7,614
95045,1,0,12,M2,2,8,541
95046,1,0,12,M2,2,9,443
95047,1,0,12,M2,2,10,379
95048,1,0,12,M2,2,11,311
95049,1,0,12,M2,2,12,272
95050,1,0,12,M2,2,13,272
95051,1,0,12,M2,2,14,285
95052,1,0,12,M2,2,15,320
95053,1,0,12,M2,2,16,364
95054,1,0,12,M2,2,17,413
95055,1,0,12,M2,2,18,471
95056,1,0,12,M2,2,19,503
95057,1,0,12,M2,2,20,540
95058,1,0,12,M2,2,21,559
95059,1,0,12,M2,2,22,572
95060,1,0,12,M2,2,23,577
95061,1,0,12,M2,2,24,579
95062,1,0,12,M2,2,25,575
95063,1,0,12,M2,2,26,563
95064,1,0,12,M2,2,27,553
95065,1,0,12,M2,2,28,548
95066,1,0,12,M2,2,29,534
95067,1,0,12,M2,2,30,523
95068,1,0,12,M2,2,31,526
95069,1,0,12,M2,2,32,521
95070,1,0,12,M2,2,33,520
95071,1,0,12,M2,2,34,521
95072,1,0,12,M2,2,35,523
95073,1,0,12,M2,2,36,523
95074,1,0,12,M2,2,37,523
95075,1,0,12,M2,2,38,525
95076,1,0,12,M2,2,39,524
95077,1,0,12,M2,2,40,521
95078,1,0,12,M2,2,41,513
95079,1,0,12,M2,2,42,505
95080,1,0,12,M2,2,43,497
95081,1,0,12,M2,2,44,492
95082,1,0,12,M2,2,45,480
95083,1,0,12,M2,2,46,471
95084,1,0,12,M2,2,47,462
95085,1,0,12,M2,2,48,451
95086,1,0,12,M2,2,49,437
95087,1,0,12,M2,2,50,413
95088,1,0,12,M2,2,51,395
95089,1,0,12,M2,2,52,382
95090,1,0,12,M2,2,53,370
95091,1,0,12,M2,2,54,361
95092,1,0,12,M2,2,55,344
95093,1,0,12,M2,2,56,323
95094,1,0,12,M2,2,57,311
95095,1,0,12,M2,2,58,300
95096,1,0,12,M2,2,59,284
95097,1,0,12,M2,2,60,263
95098,1,0,12,M2,2,61,242
95099,1,0,12,M2,2,62,220
95100,1,0,12,M2,2,63,164
95101,1,0,12,M2,2,64,146
95102,1,0,12,M2,2,65,96
95103,1,0,12,M2,2,66,51
95104,1,0,12,M2,2,67,11
95105,1,0,12,M2,2,68,0
95106,1,0,12,M2,2,69,0
95107,1,0,12,M2,2,70,0
95108,1,0,12,M2,2,71,0
95109,1,0,12,M2,2,72,0
95110,1,0,12,M2,2,73,0
95111,1,0,12,M2,2,74,0
95112,1,0,12,M2,2,75,0
95113,1,0,12,M2,2,76,0
95114,1,0,12,M2,2,77,0
95115,1,0,12,M2,2,78,0
95116,1,0,12,M2,3,0,597
95117,1,0,12,M2,3,1,711
95118,1,0,12,M2,3,2,756
95119,1,0,12,M2,3,3,758
95120,1,0,12,M2,3,4,745
95121,1,0,12,M2,3,5,721
95122,1,0,12,M2,3,6,682
95123,1,0,12,M2,3,7,620
95124,1,0,12,M2,3,8,538
95125,1,0,12,M2,3,9,455
95126,1,0,12,M2,3,10,390
95127,1,0,12,M2,3,11,340
95128,1,0,12,M2,3,12,323
95129,1,0,12,M2,3,13,337
95130,1,0,12,M2,3,14,367
95131,1,0,12,M2,3,15,408
95132,1,0,12,M2,3,16,482
95133,1,0,12,M2,3,17,524
95134,1,0,12,M2,3,18,559
95135,1,0,12,M2,3,19,585
95136,1,0,12,M2,3,20,599
95137,1,0,12,M2,3,21,606
95138,1,0,12,M2,3,22,608
95139,1,0,12,M2,3,23,603
95140,1,0,12,M2,3,24,597
95141,1,0,12,M2,3,25,587
95142,1,0,12,M2,3,26,578
95143,1,0,12,M2,3,27,573
95144,1,0,12,M2,3,28,568
95145,1,0,12,M2,3,29,563
95146,1,0,12,M2,3,30,560
95147,1,0,12,M2,3,31,558
95148,1,0,12,M2,3,32,557
95149,1,0,12,M2,3,33,557
95150,1,0,12,M2,3,34,552
95151,1,0,12,M2,3,35,550
95152,1,0,12,M2,3,36,541
95153,1,0,12,M2,3,37,539
95154,1,0,12,M2,3,38,531
95155,1,0,12,M2,3,39,523
95156,1,0,12,M2,3,40,508
95157,1,0,12,M2,3,41,493
95158,1,0,12,M2,3,42,480
95159,1,0,12,M2,3,43,460
95160,1,0,12,M2,3,44,454
95161,1,0,12,M2,3,45,428
95162,1,0,12,M2,3,46,404
95163,1,0,12,M2,3,47,375
95164,1,0,12,M2,3,48,341
95165,1,0,12,M2,3,49,313
95166,1,0,12,M2,3,50,270
95167,1,0,12,M2,3,51,235
95168,1,0,12,M2,3,52,199
95169,1,0,12,M2,3,53,157
95170,1,0,12,M2,3,54,131
95171,1,0,12,M2,3,55,0
95172,1,0,12,M2,3,56,0
95173,1,0,12,M2,3,57,0
95174,1,0,12,M2,3,58,0
95175,1,0,12,M2,3,59,0
95176,1,0,12,M2,3,60,0
95177,1,0,12,M2,3,61,0
95178,1,0,12,M2,3,62,0
95179,1,0,12,M2,3,63,0
95180,1,0,12,M2,3,64,0
95181,1,0,12,M2,3,65,0
95182,1,0,12,M2,3,66,0
95183,1,0,12,M2,3,67,0
95184,1,0,12,M2,3,68,0
95185,1,0,12,M2,3,69,0
95186,1,0,12,M2,3,70,0
95187,1,0,12,M2,3,71,0
95188,1,0,12,M2,3,72,0
95189,1,0,12,M2,3,73,0
95190,1,0,12,M2,3,74,0
95191,1,0,12,M2,3,75,0
95192,1,0,12,M2,3,76,0
95193,1,0,12,M2,3,77,0
95194,1,0,12,M2,3,78,0
95195,1,0,12,M2,4,0,570
95196,1,0,12,M2,4,1,704
95197,1,0,12,M2,4,2,728
95198,1,0,12,M2,4,3,723
95199,1,0,12,M2,4,4,706
95200,1,0,12,M2,4,5,680
95201,1,0,12,M2,4,6,626
95202,1,0,12,M2,4,7,554
95203,1,0,12,M2,4,8,461
95204,1,0,12,M2,4,9,365
95205,1,0,12,M2,4,10,326
95206,1,0,12,M2,4,11,308
95207,1,0,12,M2,4,12,306
95208,1,0,12,M2,4,13,345
95209,1,0,12,M2,4,14,410
95210,1,0,12,M2,4,15,467
95211,1,0,12,M2,4,16,507
95212,1,0,12,M2,4,17,526
95213,1,0,12,M2,4,18,542
95214,1,0,12,M2,4,19,559
95215,1,0,12,M2,4,20,565
95216,1,0,12,M2,4,21,565
95217,1,0,12,M2,4,22,564
95218,1,0,12,M2,4,23,556
95219,1,0,12,M2,4,24,548
95220,1,0,12,M2,4,25,540
95221,1,0,12,M2,4,26,535
95222,1,0,12,M2,4,27,529
95223,1,0,12,M2,4,28,526
95224,1,0,12,M2,4,29,524
95225,1,0,12,M2,4,30,522
95226,1,0,12,M2,4,31,519
95227,1,0,12,M2,4,32,521
95228,1,0,12,M2,4,33,515
95229,1,0,12,M2,4,34,512
95230,1,0,12,M2,4,35,502
95231,1,0,12,M2,4,36,495
95232,1,0,12,M2,4,37,478
95233,1,0,12,M2,4,38,465
95234,1,0,12,M2,4,39,440
95235,1,0,12,M2,4,40,406
95236,1,0,12,M2,4,41,392
95237,1,0,12,M2,4,42,363
95238,1,0,12,M2,4,43,344
95239,1,0,12,M2,4,44,323
95240,1,0,12,M2,4,45,307
95241,1,0,12,M2,4,46,285
95242,1,0,12,M2,4,47,273
95243,1,0,12,M2,4,48,216
95244,1,0,12,M2,4,49,180
95245,1,0,12,M2,4,50,162
95246,1,0,12,M2,4,51,154
95247,1,0,12,M2,4,52,117
95248,1,0,12,M2,4,53,80
95249,1,0,12,M2,4,54,0
95250,1,0,12,M2,4,55,0
95251,1,0,12,M2,4,56,0
95252,1,0,12,M2,4,57,0
95253,1,0,12,M2,4,58,0
95254,1,0,12,M2,4,59,0
95255,1,0,12,M2,4,60,0
95256,1,0,12,M2,4,61,0
95257,1,0,12,M2,4,62,0
95258,1,0,12,M2,4,63,0
95259,1,0,12,M2,4,64,0
95260,1,0,12,M2,4,65,0
95261,1,0,12,M2,4,66,0
95262,1,0,12,M2,4,67,0
95263,1,0,12,M2,4,68,0
95264,1,0,12,M2,4,69,0
95265,1,0,12,M2,4,70,0
95266,1,0,12,M2,4,71,0
95267,1,0,12,M2,4,72,0
95268,1,0,12,M2,4,73,0
95269,1,0,12,M2,4,74,0
95270,1,0,12,M2,4,75,0
95271,1,0,12,M2,4,76,0
95272,1,0,12,M2,4,77,0
95273,1,0,12,M2,4,78,0
95274,1,0,12,M2,5,0,549
95275,1,0,12,M2,5,1,691
95276,1,0,12,M2,5,2,735
95277,1,0,12,M2,5,3,735
95278,1,0,12,M2,5,4,719
95279,1,0,12,M2,5,5,699
95280,1,0,12,M2,5,6,648
95281,1,0,12,M2,5,7,577
95282,1,0,12,M2,5,8,506
95283,1,0,12,M2,5,9,406
95284,1,0,12,M2,5,10,368
95285,1,0,12,M2,5,11,327
95286,1,0,12,M2,5,12,298
95287,1,0,12,M2,5,13,313
95288,1,0,12,M2,5,14,335
95289,1,0,12,M2,5,15,355
95290,1,0,12,M2,5,16,400
95291,1,0,12,M2,5,17,435
95292,1,0,12,M2,5,18,463
95293,1,0,12,M2,5,19,482
95294,1,0,12,M2,5,20,493
95295,1,0,12,M2,5,21,498
95296,1,0,12,M2,5,22,490
95297,1,0,12,M2,5,23,485
95298,1,0,12,M2,5,24,467
95299,1,0,12,M2,5,25,435
95300,1,0,12,M2,5,26,420
95301,1,0,12,M2,5,27,402
95302,1,0,12,M2,5,28,376
95303,1,0,12,M2,5,29,363
95304,1,0,12,M2,5,30,338
95305,1,0,12,M2,5,31,325
95306,1,0,12,M2,5,32,312
95307,1,0,12,M2,5,33,295
95308,1,0,12,M2,5,34,295
95309,1,0,12,M2,5,35,273
95310,1,0,12,M2,5,36,271
95311,1,0,12,M2,5,37,265
95312,1,0,12,M2,5,38,259
95313,1,0,12,M2,5,39,234
95314,1,0,12,M2,5,40,218
95315,1,0,12,M2,5,41,202
95316,1,0,12,M2,5,42,194
95317,1,0,12,M2,5,43,158
95318,1,0,12,M2,5,44,108
95319,1,0,12,M2,5,45,80
95320,1,0,12,M2,5,46,63
95321,1,0,12,M2,5,47,0
95322,1,0,12,M2,5,48,0
95323,1,0,12,M2,5,49,0
95324,1,0,12,M2,5,50,0
95325,1,0,12,M2,5,51,0
95326,1,0,12,M2,5,52,0
95327,1,0,12,M2,5,53,0
95328,1,0,12,M2,5,54,0
95329,1,0,12,M2,5,55,0
95330,1,0,12,M2,5,56,0
95331,1,0,12,M2,5,57,0
95332,1,0,12,M2,5,58,0
95333,1,0,12,M2,5,59,0
95334,1,0,12,M2,5,60,0
95335,1,0,12,M2,5,61,0
95336,1,0,12,M2,5,62,0
95337,1,0,12,M2,5,63,0
95338,1,0,12,M2,5,64,0
95339,1,0,12,M2,5,65,0
95340,1,0,12,M2,5,66,0
95341,1,0,12,M2,5,67,0
95342,1,0,12,M2,5,68,0
95343,1,0,12,M2,5,69,0
95344,1,0,12,M2,5,70,0
95345,1,0,12,M2,5,71,0
95346,1,0,12,M2,5,72,0
95347,1,0,12,M2,5,73,0
95348,1,0,12,M2,5,74,0
95349,1,0,12,M2,5,75,0
95350,1,0,12,M2,5,76,0
95351,1,0,12,M2,5,77,0
95352,1,0,12,M2,5,78,0
95353,1,0,12,M2,6,0,598
95354,1,0,12,M2,6,1,675
95355,1,0,12,M2,6,2,745
95356,1,0,12,M2,6,3,753
95357,1,0,12,M2,6,4,746
95358,1,0,12,M2,6,5,729
95359,1,0,12,M2,6,6,692
95360,1,0,12,M2,6,7,633
95361,1,0,12,M2,6,8,543
95362,1,0,12,M2,6,9,484
95363,1,0,12,M2,6,10,434
95364,1,0,12,M2,6,11,413
95365,1,0,12,M2,6,12,419
95366,1,0,12,M2,6,13,452
95367,1,0,12,M2,6,14,488
95368,1,0,12,M2,6,15,521
95369,1,0,12,M2,6,16,563
95370,1,0,12,M2,6,17,587
95371,1,0,12,M2,6,18,608
95372,1,0,12,M2,6,19,622
95373,1,0,12,M2,6,20,627
95374,1,0,12,M2,6,21,628
95375,1,0,12,M2,6,22,629
95376,1,0,12,M2,6,23,630
95377,1,0,12,M2,6,24,628
95378,1,0,12,M2,6,25,626
95379,1,0,12,M2,6,26,627
95380,1,0,12,M2,6,27,626
95381,1,0,12,M2,6,28,627
95382,1,0,12,M2,6,29,627
95383,1,0,12,M2,6,30,630
95384,1,0,12,M2,6,31,632
95385,1,0,12,M2,6,32,635
95386,1,0,12,M2,6,33,637
95387,1,0,12,M2,6,34,637
95388,1,0,12,M2,6,35,638
95389,1,0,12,M2,6,36,638
95390,1,0,12,M2,6,37,641
95391,1,0,12,M2,6,38,640
95392,1,0,12,M2,6,39,637
95393,1,0,12,M2,6,40,635
95394,1,0,12,M2,6,41,630
95395,1,0,12,M2,6,42,629
95396,1,0,12,M2,6,43,626
95397,1,0,12,M2,6,44,620
95398,1,0,12,M2,6,45,617
95399,1,0,12,M2,6,46,611
95400,1,0,12,M2,6,47,604
95401,1,0,12,M2,6,48,600
95402,1,0,12,M2,6,49,592
95403,1,0,12,M2,6,50,582
95404,1,0,12,M2,6,51,573
95405,1,0,12,M2,6,52,566
95406,1,0,12,M2,6,53,546
95407,1,0,12,M2,6,54,525
95408,1,0,12,M2,6,55,497
95409,1,0,12,M2,6,56,481
95410,1,0,12,M2,6,57,458
95411,1,0,12,M2,6,58,431
95412,1,0,12,M2,6,59,404
95413,1,0,12,M2,6,60,369
95414,1,0,12,M2,6,61,336
95415,1,0,12,M2,6,62,302
95416,1,0,12,M2,6,63,250
95417,1,0,12,M2,6,64,214
95418,1,0,12,M2,6,65,160
95419,1,0,12,M2,6,66,134
95420,1,0,12,M2,6,67,76
95421,1,0,12,M2,6,68,0
95422,1,0,12,M2,6,69,0
95423,1,0,12,M2,6,70,0
95424,1,0,12,M2,6,71,0
95425,1,0,12,M2,6,72,0
95426,1,0,12,M2,6,73,0
95427,1,0,12,M2,6,74,0
95428,1,0,12,M2,6,75,0
95429,1,0,12,M2,6,76,0
95430,1,0,12,M2,6,77,0
95431,1,0,12,M2,6,78,0
95432,1,0,12,M2,7,0,545
95433,1,0,12,M2,7,1,638
95434,1,0,12,M2,7,2,714
95435,1,0,12,M2,7,3,748
95436,1,0,12,M2,7,4,744
95437,1,0,12,M2,7,5,730
95438,1,0,12,M2,7,6,695
95439,1,0,12,M2,7,7,632
95440,1,0,12,M2,7,8,557
95441,1,0,12,M2,7,9,465
95442,1,0,12,M2,7,10,414
95443,1,0,12,M2,7,11,400
95444,1,0,12,M2,7,12,421
95445,1,0,12,M2,7,13,443
95446,1,0,12,M2,7,14,474
95447,1,0,12,M2,7,15,507
95448,1,0,12,M2,7,16,537
95449,1,0,12,M2,7,17,562
95450,1,0,12,M2,7,18,582
95451,1,0,12,M2,7,19,590
95452,1,0,12,M2,7,20,598
95453,1,0,12,M2,7,21,598
95454,1,0,12,M2,7,22,599
95455,1,0,12,M2,7,23,597
95456,1,0,12,M2,7,24,590
95457,1,0,12,M2,7,25,587
95458,1,0,12,M2,7,26,585
95459,1,0,12,M2,7,27,584
95460,1,0,12,M2,7,28,586
95461,1,0,12,M2,7,29,587
95462,1,0,12,M2,7,30,588
95463,1,0,12,M2,7,31,588
95464,1,0,12,M2,7,32,588
95465,1,0,12,M2,7,33,588
95466,1,0,12,M2,7,34,587
95467,1,0,12,M2,7,35,582
95468,1,0,12,M2,7,36,574
95469,1,0,12,M2,7,37,567
95470,1,0,12,M2,7,38,552
95471,1,0,12,M2,7,39,544
95472,1,0,12,M2,7,40,527
95473,1,0,12,M2,7,41,514
95474,1,0,12,M2,7,42,498
95475,1,0,12,M2,7,43,487
95476,1,0,12,M2,7,44,464
95477,1,0,12,M2,7,45,448
95478,1,0,12,M2,7,46,407
95479,1,0,12,M2,7,47,388
95480,1,0,12,M2,7,48,367
95481,1,0,12,M2,7,49,353
95482,1,0,12,M2,7,50,332
95483,1,0,12,M2,7,51,316
95484,1,0,12,M2,7,52,263
95485,1,0,12,M2,7,53,216
95486,1,0,12,M2,7,54,116
95487,1,0,12,M2,7,55,65
95488,1,0,12,M2,7,56,44
95489,1,0,12,M2,7,57,0
95490,1,0,12,M2,7,58,0
95491,1,0,12,M2,7,59,0
95492,1,0,12,M2,7,60,0
95493,1,0,12,M2,7,61,0
95494,1,0,12,M2,7,62,0
95495,1,0,12,M2,7,63,0
95496,1,0,12,M2,7,64,0
95497,1,0,12,M2,7,65,0
95498,1,0,12,M2,7,66,0
95499,1,0,12,M2,7,67,0
95500,1,0,12,M2,7,68,0
95501,1,0,12,M2,7,69,0
95502,1,0,12,M2,7,70,0
95503,1,0,12,M2,7,71,0
95504,1,0,12,M2,7,72,0
95505,1,0,12,M2,7,73,0
